Split,Dialogue ID,Utterance ID,Frame Number,X Left,Y Top,X Right,Y Bottom
train,578,0,19,631,52,879,299
train,578,0,20,632,55,874,296
train,578,0,21,633,59,868,294
train,578,0,22,633,61,866,295
train,578,0,23,628,57,868,298
train,578,0,24,624,58,867,300
train,578,0,25,624,60,863,299
train,578,0,26,624,60,858,294
train,578,0,27,622,59,855,292
train,578,0,28,620,55,856,291
train,578,0,29,618,57,855,293
train,578,0,30,618,63,853,298
train,578,0,31,616,64,852,300
train,578,0,32,616,63,852,300
train,578,0,33,615,63,853,301
train,578,0,34,615,64,853,302
train,578,0,35,615,64,854,302
train,578,0,36,616,64,853,302
train,578,0,37,616,65,852,301
train,578,0,38,618,65,851,298
train,578,0,39,618,65,851,298
train,578,0,40,617,64,852,300
train,578,0,41,616,64,852,300
train,578,0,42,616,64,852,300
train,578,0,43,616,65,853,302
train,578,0,44,615,62,856,303
train,578,0,45,616,59,857,300
train,578,0,46,619,55,860,296
train,578,0,47,624,51,863,290
train,578,0,48,628,50,865,287
train,578,0,49,634,52,870,287
train,578,0,50,638,55,874,290
train,578,0,51,636,63,872,298
train,578,1,0,283,169,368,254
train,578,1,1,283,169,368,254
train,578,1,2,274,175,358,260
train,578,1,3,264,178,348,262
train,578,1,4,256,178,340,262
train,578,1,5,248,175,333,260
train,578,1,6,240,170,325,255
train,578,1,7,235,169,319,254
train,578,1,8,227,168,312,253
train,578,1,9,222,170,307,255
train,578,1,10,215,172,300,257
train,578,1,11,210,173,297,261
train,578,1,12,205,172,296,263
train,578,1,13,203,168,299,264
train,578,1,14,205,169,301,264
train,578,1,15,207,164,304,262
train,578,2,0,279,149,378,248
train,578,2,1,279,149,378,248
train,578,2,2,279,149,378,248
train,578,2,3,278,149,378,250
train,578,2,4,276,148,379,252
train,578,2,5,276,150,378,252
train,578,2,6,277,153,377,253
train,578,2,7,277,155,378,255
train,578,2,8,280,155,378,254
train,578,2,9,282,154,381,252
train,578,2,10,287,152,384,249
train,578,2,11,294,148,388,243
train,578,2,12,300,145,392,237
train,578,2,13,303,140,398,235
train,578,2,14,310,140,404,235
train,578,2,15,314,139,410,234
train,578,2,16,320,138,414,232
train,578,2,17,326,139,419,232
train,578,2,18,332,140,424,232
train,578,2,19,337,141,429,234
train,578,2,20,343,144,434,236
train,578,2,21,347,144,439,236
train,578,2,22,351,143,442,234
train,578,2,23,352,141,445,234
train,578,2,24,354,142,445,233
train,578,2,25,356,144,445,234
train,578,2,26,356,145,446,236
train,578,2,27,355,146,447,238
train,578,2,28,356,148,447,240
train,578,2,29,356,152,448,243
train,578,2,30,355,154,452,251
train,578,2,31,358,155,456,254
train,578,2,32,362,156,459,253
train,578,2,33,368,158,463,253
train,578,2,34,375,158,471,254
train,578,2,35,383,160,477,254
train,578,2,36,391,160,486,256
train,578,2,37,399,160,494,255
train,578,2,38,405,158,504,257
train,578,2,39,413,158,510,255
train,578,2,40,419,160,517,258
train,578,2,41,425,162,523,259
train,578,2,42,430,162,530,263
train,578,2,43,436,166,535,264
train,578,2,44,443,168,541,265
train,578,2,45,448,170,546,268
train,578,2,46,449,170,556,278
train,578,2,47,454,175,560,280
train,578,2,48,459,178,564,284
train,578,3,0,504,85,769,351
train,578,3,1,504,86,769,351
train,578,3,2,504,85,769,351
train,578,3,3,502,86,767,352
train,578,3,4,501,87,764,350
train,578,3,5,501,88,764,350
train,578,3,6,501,86,762,347
train,578,3,7,502,87,757,343
train,578,3,8,500,88,756,344
train,578,3,9,499,87,758,347
train,578,3,10,498,88,758,348
train,578,3,11,498,89,757,348
train,578,3,12,499,89,757,347
train,578,3,13,501,90,755,345
train,578,3,14,501,88,756,343
train,578,3,15,501,86,757,343
train,578,3,16,502,87,757,342
train,578,3,17,504,89,757,341
train,578,3,18,505,88,758,342
train,578,3,19,505,88,760,342
train,578,3,20,506,89,759,342
train,578,3,21,506,89,760,343
train,578,3,22,507,90,759,342
train,578,3,23,508,88,763,342
train,578,3,24,509,89,763,342
train,578,3,25,509,88,764,343
train,578,3,26,508,88,766,346
train,578,3,27,507,86,769,347
train,578,3,28,507,85,770,347
train,578,3,29,508,84,769,346
train,578,3,30,510,86,769,344
train,578,3,31,510,85,768,343
train,578,3,32,511,86,768,344
train,578,3,33,511,88,767,344
train,578,4,0,505,94,783,373
train,578,4,1,505,94,783,373
train,578,4,2,507,95,780,368
train,578,4,3,508,95,777,364
train,578,4,4,507,93,775,362
train,578,4,5,506,93,773,360
train,578,4,6,501,91,768,357
train,578,4,7,491,83,769,360
train,578,4,8,485,80,766,361
train,578,4,9,482,80,759,357
train,578,4,10,479,81,751,353
train,578,4,11,473,81,745,352
train,578,4,12,468,82,738,351
train,578,4,13,463,82,733,352
train,578,4,14,460,84,731,355
train,578,4,15,456,81,730,355
train,578,4,16,456,82,729,355
train,578,4,17,457,82,730,355
train,578,4,18,461,85,732,356
train,578,4,19,464,86,735,358
train,578,4,20,471,91,739,359
train,578,5,0,582,91,834,342
train,578,5,1,582,91,834,343
train,578,5,2,582,91,833,343
train,578,5,3,581,91,835,345
train,578,5,4,578,87,838,348
train,578,5,5,579,87,839,347
train,578,5,6,577,86,840,349
train,578,5,7,579,88,838,346
train,578,5,8,581,86,838,343
train,578,5,9,586,89,836,339
train,578,5,10,588,88,835,336
train,578,5,11,588,86,838,336
train,578,5,12,589,88,838,337
train,578,5,13,588,86,840,338
train,578,5,14,588,84,841,337
train,578,5,15,590,84,841,336
train,578,5,16,590,85,841,336
train,578,5,17,589,83,845,339
train,578,5,18,591,83,844,337
train,578,5,19,594,85,844,335
train,578,5,20,596,86,843,333
train,578,5,21,598,89,842,332
train,578,5,22,599,88,842,331
train,578,5,23,599,86,846,333
train,578,5,24,598,88,843,332
train,578,5,25,598,87,845,334
train,578,5,26,598,87,845,334
train,578,5,27,598,86,845,333
train,578,5,28,599,85,847,334
train,578,5,29,598,85,848,336
train,578,5,30,599,85,848,335
train,578,5,31,601,89,849,337
train,578,5,32,597,85,853,341
train,578,5,33,595,83,854,342
train,578,5,34,598,85,853,340
train,578,5,35,599,85,852,338
train,578,5,36,602,88,851,338
train,578,5,37,602,89,851,337
train,578,5,38,603,90,851,338
train,578,6,0,419,111,684,377
train,578,6,1,419,111,684,377
train,578,6,2,429,112,693,376
train,578,6,3,445,113,705,373
train,578,6,4,464,117,725,378
train,578,6,5,478,118,742,382
train,578,6,6,499,119,763,382
train,578,6,7,521,116,785,380
train,578,6,8,542,112,810,380
train,578,6,9,558,109,829,381
train,578,6,10,572,108,842,378
train,578,6,11,584,108,851,375
train,578,6,12,591,105,863,378
train,578,6,13,601,104,872,375
train,578,6,14,602,100,876,374
train,578,6,15,601,97,878,373
train,578,6,16,602,93,876,368
train,578,6,17,602,89,876,363
train,578,6,18,598,85,874,361
train,578,6,19,595,85,867,356
train,578,6,20,591,83,859,350
train,578,6,21,586,81,854,349
train,578,6,22,578,82,846,350
train,578,6,23,573,81,842,351
train,578,6,24,566,78,840,352
train,578,6,25,564,78,835,349
train,578,6,26,561,79,828,346
train,578,6,27,557,79,822,345
train,578,6,28,550,81,813,345
train,578,6,29,546,84,806,344
train,578,6,30,543,82,805,344
train,578,7,0,540,84,802,345
train,578,7,1,540,83,802,345
train,578,7,2,545,92,796,343
train,578,7,3,547,92,797,342
train,578,7,4,547,89,799,340
train,578,7,5,547,88,800,341
train,578,7,6,546,89,803,346
train,578,7,7,547,89,804,346
train,578,7,8,548,88,805,345
train,578,7,9,551,89,802,340
train,578,7,10,551,88,804,340
train,578,7,11,551,86,806,341
train,578,7,12,551,86,806,341
train,578,7,13,551,87,805,340
train,578,7,14,553,89,804,339
train,578,7,15,553,89,804,339
train,578,7,16,551,87,804,340
train,578,7,17,548,88,805,345
train,578,7,18,548,89,806,347
train,578,7,19,545,87,806,348
train,578,7,20,547,89,802,344
train,578,7,21,547,89,802,344
train,578,7,22,546,88,802,343
train,578,7,23,546,90,799,343
train,578,7,24,545,90,798,343
train,578,7,25,545,91,797,343
train,578,7,26,545,91,796,342
train,578,7,27,546,94,795,342
train,578,7,28,545,91,796,342
train,578,7,29,546,91,797,342
train,578,8,0,452,103,714,365
train,578,8,1,452,103,714,365
train,578,8,2,452,103,714,365
train,578,8,3,452,103,713,365
train,578,8,4,451,103,712,365
train,578,8,5,450,102,712,364
train,578,8,6,450,102,712,365
train,578,8,7,449,103,713,367
train,578,8,8,451,108,711,368
train,578,8,9,456,110,716,369
train,578,8,10,464,109,722,367
train,578,8,11,470,112,724,366
train,578,8,13,467,114,726,373
train,578,8,14,466,121,722,377
train,578,8,15,460,121,721,382
train,578,8,16,456,119,715,378
train,578,8,17,450,112,713,375
train,578,8,18,448,111,708,371
train,578,8,19,446,110,703,367
train,578,8,20,444,107,701,364
train,578,8,21,443,102,703,362
train,578,8,22,444,101,703,360
train,578,8,23,441,99,702,359
train,578,8,24,437,97,698,358
train,578,9,0,768,95,904,230
train,578,9,1,768,95,904,230
train,578,9,2,765,100,896,230
train,578,9,3,758,101,889,232
train,578,9,4,752,102,886,236
train,578,9,5,747,103,880,236
train,578,9,6,742,104,871,233
train,578,9,7,736,104,865,232
train,578,9,8,730,106,859,235
train,578,9,9,721,106,855,240
train,578,9,10,716,111,846,240
train,578,9,11,707,110,840,244
train,578,9,12,695,108,836,249
train,578,9,13,692,118,823,249
train,578,9,14,683,118,817,252
train,578,9,15,676,122,805,252
train,578,9,16,667,121,798,252
train,578,9,17,657,119,789,251
train,578,9,18,650,119,778,247
train,578,9,19,641,115,770,244
train,578,9,20,628,104,770,246
train,578,9,21,624,105,762,242
train,578,9,22,617,101,756,241
train,578,9,23,609,99,752,241
train,578,9,24,604,100,744,240
train,578,9,25,596,97,742,243
train,578,9,26,590,97,738,245
train,578,9,27,581,98,730,247
train,578,9,28,578,102,724,248
train,578,9,29,566,99,718,251
train,578,9,30,561,103,711,252
train,578,9,31,550,108,698,256
train,578,9,32,538,106,691,259
train,578,9,33,530,110,682,262
train,578,9,34,521,114,671,264
train,578,9,35,510,117,658,265
train,578,9,36,501,119,652,269
train,578,9,37,467,112,646,291
train,578,9,38,466,115,631,280
train,578,9,39,459,118,609,267
train,578,9,40,442,107,598,263
train,578,9,41,428,103,584,260
train,578,9,42,410,95,577,262
train,578,9,43,402,98,561,256
train,578,9,44,390,98,546,255
train,578,9,45,376,95,535,254
train,578,9,46,365,96,523,255
train,578,9,47,356,98,514,256
train,578,9,48,347,99,502,254
train,578,9,49,340,102,493,255
train,578,9,50,330,104,483,257
train,578,9,51,319,100,480,261
train,578,9,52,315,101,474,261
train,578,9,53,309,100,471,262
train,578,9,54,307,100,469,262
train,578,9,55,304,99,466,262
train,578,9,56,300,96,466,262
train,578,9,57,299,96,465,262
train,578,9,58,300,94,465,259
train,578,9,59,301,92,463,254
train,578,9,60,302,90,463,251
train,578,9,61,301,86,464,249
train,578,9,62,305,89,465,249
train,578,9,63,312,92,469,249
train,578,9,64,316,97,471,251
train,578,9,65,321,103,471,253
train,578,9,66,322,105,475,258
train,578,9,67,324,108,477,261
train,578,9,68,327,111,477,261
train,578,9,69,328,114,478,264
train,578,9,70,331,115,476,260
train,578,9,71,333,115,477,259
train,578,9,72,333,117,470,255
train,578,9,73,334,114,470,251
train,578,9,74,335,112,469,246
train,578,9,75,336,112,468,244
train,578,9,76,334,105,469,241
train,578,9,77,333,102,468,238
train,578,9,78,333,99,469,236
train,578,9,79,333,98,470,235
train,578,9,80,336,98,470,232
train,578,9,81,338,98,471,230
train,578,9,82,342,99,472,229
train,578,9,83,345,99,475,230
train,578,9,84,347,98,478,229
train,578,9,85,352,98,482,228
train,578,9,86,359,100,485,226
train,578,9,87,368,101,493,226
train,578,9,88,375,102,499,225
train,578,9,89,384,103,508,226
train,578,9,90,390,101,515,226
train,578,9,91,397,103,521,227
train,578,9,92,403,103,527,226
train,578,9,93,407,103,530,226
train,578,9,94,410,103,531,223
train,578,9,95,413,104,532,223
train,578,9,96,413,101,534,222
train,578,9,97,414,102,534,222
train,578,9,98,414,99,535,221
train,578,9,99,415,98,534,218
train,579,0,0,604,143,863,401
train,579,0,4,603,142,867,406
train,579,0,5,604,142,866,404
train,579,0,6,602,142,863,403
train,579,0,7,597,140,863,407
train,579,0,8,585,145,847,407
train,579,0,9,585,145,847,408
train,579,0,10,584,145,847,409
train,579,0,11,583,144,850,411
train,579,0,12,584,145,850,411
train,579,0,13,583,144,850,411
train,579,0,14,586,145,848,408
train,579,0,15,589,142,851,403
train,579,1,0,587,144,845,402
train,579,1,1,587,144,845,402
train,579,1,2,589,141,849,401
train,579,1,3,585,142,847,404
train,579,1,4,584,142,845,403
train,579,1,5,583,143,845,406
train,579,1,6,582,143,846,407
train,579,1,7,582,144,845,407
train,579,1,8,580,143,844,407
train,579,1,9,579,139,843,403
train,579,1,10,576,133,845,402
train,579,1,11,576,131,844,399
train,579,1,12,577,131,845,400
train,579,1,13,577,133,844,401
train,579,1,14,577,134,843,401
train,579,1,15,578,133,845,401
train,579,1,16,579,134,846,401
train,579,1,17,580,135,848,403
train,580,0,62,435,79,676,321
train,580,0,63,437,75,681,320
train,580,0,64,437,73,684,319
train,580,0,65,438,71,687,319
train,580,0,66,439,70,689,320
train,580,0,67,440,70,691,321
train,580,0,68,443,74,691,322
train,580,0,69,444,73,694,323
train,580,0,70,445,72,696,323
train,580,0,71,446,68,701,322
train,580,0,72,449,62,706,319
train,580,0,73,453,61,708,316
train,580,0,74,457,59,714,316
train,580,0,75,462,62,721,321
train,580,0,76,469,64,728,323
train,580,0,77,479,69,736,326
train,580,0,78,487,71,745,330
train,580,0,79,499,75,755,330
train,580,0,80,509,74,766,331
train,580,0,81,519,73,775,330
train,580,0,82,529,70,784,325
train,580,0,83,540,69,793,322
train,580,0,84,546,67,799,319
train,580,0,85,555,66,807,318
train,580,0,86,557,62,812,318
train,580,0,87,558,57,819,318
train,580,0,88,559,57,822,319
train,580,0,89,563,56,825,317
train,580,0,90,566,55,826,314
train,580,0,91,565,55,825,314
train,580,0,92,566,59,822,314
train,580,0,93,566,62,821,317
train,580,0,94,567,67,817,317
train,580,0,95,566,67,815,316
train,580,0,96,563,68,815,320
train,580,0,97,557,67,814,325
train,580,0,98,553,70,813,330
train,580,0,99,551,69,811,329
train,580,0,100,551,70,809,328
train,580,0,101,551,70,808,327
train,580,0,102,550,71,807,329
train,580,0,103,549,70,807,329
train,580,0,104,548,71,805,328
train,580,0,105,548,73,802,327
train,580,0,106,546,73,798,325
train,580,0,107,543,72,797,327
train,580,0,108,541,73,797,329
train,580,0,109,539,73,795,329
train,580,0,110,541,75,795,329
train,580,0,111,544,77,795,328
train,580,0,112,545,78,796,329
train,580,0,113,546,78,798,330
train,580,0,114,546,77,800,331
train,580,0,115,546,78,801,332
train,580,0,116,547,78,802,333
train,580,0,117,547,78,803,334
train,580,0,118,546,77,804,335
train,580,0,119,545,76,805,336
train,580,0,120,544,77,805,337
train,580,0,121,545,76,804,335
train,580,0,122,544,75,801,332
train,580,0,123,544,75,800,331
train,580,0,124,543,75,798,330
train,580,0,125,539,72,797,330
train,580,0,126,539,70,794,325
train,580,0,127,540,70,792,321
train,580,0,128,542,68,793,320
train,580,0,129,544,68,794,318
train,580,0,130,546,70,795,318
train,580,0,131,547,70,796,319
train,580,1,0,754,74,937,257
train,580,1,1,754,74,937,257
train,580,1,2,754,74,937,257
train,580,1,3,755,74,939,259
train,580,1,4,756,74,941,259
train,580,1,5,758,74,941,257
train,580,1,6,760,74,941,256
train,580,1,7,763,75,944,256
train,580,1,8,765,74,946,256
train,580,1,9,766,74,950,258
train,580,1,10,767,74,951,257
train,580,1,11,769,74,952,258
train,580,1,12,771,74,954,257
train,580,1,13,773,74,955,256
train,580,1,14,774,74,956,256
train,580,1,15,776,76,957,257
train,580,1,16,777,76,958,257
train,580,1,17,778,76,961,259
train,580,1,18,780,77,964,261
train,580,1,19,781,76,966,260
train,580,1,20,783,77,966,259
train,580,1,21,784,77,967,259
train,580,1,22,785,76,969,260
train,580,1,23,785,77,969,261
train,580,1,24,786,76,971,261
train,580,1,25,787,76,973,261
train,580,1,26,789,78,974,263
train,580,1,27,790,77,975,263
train,580,1,28,790,77,977,264
train,580,1,29,792,78,978,264
train,580,1,30,792,78,980,266
train,580,1,31,793,78,981,266
train,580,1,32,794,78,982,266
train,580,1,33,794,78,982,265
train,580,1,34,794,77,983,265
train,580,1,35,795,76,983,265
train,580,1,36,795,75,984,264
train,580,1,37,796,76,982,262
train,580,1,38,796,75,983,262
train,580,1,39,794,73,986,265
train,580,1,40,794,73,987,266
train,580,1,41,796,74,986,264
train,580,1,42,798,75,984,260
train,580,1,43,798,74,983,259
train,580,1,44,798,74,983,258
train,580,1,45,798,74,982,258
train,580,1,46,798,74,983,258
train,580,1,47,799,74,983,258
train,580,1,48,798,74,982,258
train,580,1,49,798,74,981,257
train,580,1,50,797,74,980,257
train,580,1,51,794,73,978,257
train,580,1,52,792,71,975,254
train,580,1,53,791,71,972,252
train,580,1,54,788,71,970,253
train,580,1,55,787,73,970,256
train,580,1,56,785,75,970,260
train,580,1,57,785,76,969,261
train,580,1,58,784,76,968,260
train,580,1,59,784,76,966,257
train,580,1,60,783,76,964,258
train,580,1,61,780,76,963,259
train,580,1,62,778,75,962,259
train,580,1,63,776,76,960,259
train,580,1,64,775,75,958,259
train,580,1,65,774,76,957,259
train,581,0,0,63,398,182,517
train,581,0,1,63,398,182,517
train,581,0,2,62,397,181,516
train,581,0,3,62,397,181,517
train,581,0,4,62,397,181,517
train,581,0,5,62,398,181,517
train,581,0,6,62,396,183,517
train,581,0,7,62,396,182,517
train,581,0,8,63,396,183,516
train,581,0,9,65,397,184,516
train,581,0,10,67,399,184,516
train,581,0,11,68,400,186,518
train,581,0,12,69,402,183,515
train,581,0,13,67,401,184,518
train,581,0,14,66,402,182,519
train,581,0,15,65,402,181,518
train,581,0,16,63,401,179,518
train,581,0,17,63,401,178,516
train,581,0,18,60,399,181,519
train,581,0,19,60,399,178,518
train,581,0,20,58,399,176,517
train,581,0,21,57,397,175,515
train,581,0,22,55,397,172,514
train,581,0,23,52,397,169,514
train,581,0,24,50,395,168,514
train,581,0,25,47,394,166,514
train,581,0,26,45,393,164,513
train,581,0,27,45,394,162,511
train,581,0,28,43,395,161,512
train,581,0,29,42,396,159,513
train,581,0,30,41,397,158,513
train,581,0,31,40,397,156,514
train,581,0,32,39,397,157,514
train,581,0,33,38,396,156,515
train,581,0,34,38,397,156,515
train,581,0,35,37,397,157,516
train,581,0,36,37,398,157,518
train,581,0,37,36,398,158,520
train,581,0,38,37,399,159,521
train,581,0,39,37,401,159,522
train,581,0,40,39,403,158,523
train,581,0,41,39,403,160,524
train,581,0,42,39,403,160,524
train,581,0,43,39,404,160,525
train,581,0,44,40,405,160,525
train,581,0,45,40,404,161,525
train,581,0,46,40,404,162,525
train,581,0,47,40,404,163,526
train,581,0,48,40,404,163,527
train,581,0,49,41,405,164,527
train,582,0,0,393,277,578,462
train,582,0,1,393,277,578,462
train,582,0,2,393,277,578,462
train,582,0,3,391,274,577,460
train,582,0,4,388,274,576,461
train,582,0,5,383,270,573,460
train,582,0,6,373,263,569,459
train,582,0,7,361,253,566,458
train,582,0,8,347,241,563,457
train,582,0,9,338,234,557,453
train,582,0,10,330,228,552,449
train,582,0,11,328,227,545,444
train,582,0,12,323,224,544,445
train,582,0,13,320,224,541,445
train,582,0,14,317,223,539,445
train,582,0,15,315,222,540,447
train,582,0,16,316,223,539,447
train,582,0,17,316,224,540,448
train,582,0,18,317,224,542,450
train,582,0,19,317,223,546,452
train,582,0,20,318,224,551,458
train,582,0,21,321,228,554,461
train,582,0,22,324,233,558,467
train,582,0,23,327,236,562,471
train,582,0,24,328,237,571,480
train,582,0,25,335,246,573,484
train,582,0,26,342,256,576,490
train,582,0,27,347,267,580,501
train,582,0,28,350,275,584,509
train,582,0,29,356,284,586,514
train,582,0,30,360,290,590,520
train,582,0,31,365,297,592,525
train,582,0,32,373,306,590,523
train,582,0,33,375,309,592,526
train,582,0,34,376,314,595,534
train,582,0,35,376,314,598,536
train,582,0,36,380,318,598,536
train,582,0,37,379,319,602,542
train,582,0,38,373,317,610,554
train,582,0,39,368,316,615,563
train,582,0,40,369,321,614,566
train,582,0,41,371,324,612,566
train,582,0,42,376,328,608,561
train,582,0,43,374,330,608,564
train,582,0,44,377,339,604,567
train,582,0,45,380,341,602,562
train,582,0,46,382,343,600,561
train,582,0,47,380,344,600,565
train,582,0,48,384,346,597,558
train,582,0,49,382,345,599,562
train,582,0,50,383,344,599,560
train,582,0,51,384,345,597,557
train,583,0,13,264,179,441,357
train,583,0,14,283,180,457,354
train,583,0,15,301,176,476,351
train,583,0,16,322,174,499,351
train,583,0,17,336,174,518,356
train,583,0,18,355,178,533,357
train,583,0,19,375,177,553,356
train,583,0,20,390,174,571,355
train,583,0,21,403,175,583,355
train,583,0,22,411,174,592,355
train,583,0,23,421,174,601,355
train,583,0,24,426,174,606,354
train,583,0,25,430,177,612,358
train,583,0,26,433,182,613,362
train,583,0,27,435,184,615,364
train,583,0,28,440,179,619,358
train,583,0,29,443,172,624,353
train,583,0,30,450,170,629,348
train,583,0,31,457,166,635,344
train,583,0,32,464,160,642,338
train,583,0,33,474,162,648,336
train,583,0,34,479,156,659,336
train,583,0,35,488,155,668,335
train,583,0,36,499,152,679,332
train,583,0,37,508,144,691,328
train,583,0,38,518,147,696,326
train,583,0,39,524,146,701,322
train,583,1,17,596,107,831,342
train,583,1,18,592,105,835,348
train,583,1,19,594,108,831,345
train,583,1,20,595,109,828,342
train,583,1,21,591,109,824,343
train,583,1,22,588,112,819,343
train,583,1,23,583,110,818,344
train,583,1,24,580,109,816,345
train,583,1,25,580,109,814,343
train,583,1,26,579,109,812,343
train,583,1,27,582,112,811,340
train,583,1,28,581,112,810,341
train,583,1,29,581,112,811,342
train,583,1,30,582,114,809,341
train,583,1,31,582,114,809,341
train,583,1,32,582,116,806,341
train,583,1,33,579,117,801,340
train,583,1,34,573,114,796,337
train,583,1,35,569,114,791,336
train,583,1,36,560,113,784,337
train,583,1,37,555,116,775,336
train,583,1,38,546,116,765,334
train,583,1,39,537,112,758,333
train,583,1,40,526,109,750,333
train,583,1,41,517,101,743,327
train,583,1,42,511,101,732,321
train,583,1,43,505,103,718,316
train,583,1,44,495,102,708,316
train,583,1,45,485,105,696,316
train,583,1,46,477,107,686,316
train,583,1,47,468,110,679,321
train,583,1,48,458,114,675,331
train,583,1,49,452,116,672,336
train,583,1,50,454,116,667,329
train,583,1,51,455,118,664,326
train,583,1,52,455,118,666,329
train,583,1,53,456,119,668,331
train,583,1,54,457,116,672,331
train,583,1,55,459,110,684,335
train,583,1,56,464,105,695,336
train,583,1,57,473,101,704,332
train,583,1,58,485,98,710,322
train,583,1,59,503,97,713,308
train,583,1,60,512,95,718,301
train,583,1,61,521,93,728,301
train,583,1,62,532,95,736,299
train,583,1,63,541,95,744,298
train,583,1,64,545,94,749,298
train,583,1,65,548,94,751,297
train,583,1,66,552,94,755,297
train,583,1,67,553,95,758,300
train,583,1,68,558,98,760,301
train,583,1,69,560,97,765,302
train,583,1,70,564,97,767,300
train,583,1,71,565,95,769,298
train,583,1,72,567,93,771,297
train,583,1,73,570,93,773,296
train,583,1,74,572,91,776,296
train,583,1,75,574,89,780,295
train,583,1,76,580,88,784,292
train,583,1,77,589,86,791,288
train,583,1,78,598,84,797,284
train,583,1,79,604,76,808,280
train,583,1,80,612,75,815,278
train,583,1,81,620,76,822,277
train,583,1,82,627,76,826,275
train,583,1,83,631,74,831,274
train,583,1,84,632,74,831,274
train,583,1,85,634,75,830,271
train,583,1,86,634,74,831,271
train,583,1,87,635,74,831,271
train,583,1,88,635,74,832,271
train,583,1,89,634,73,833,272
train,583,1,90,635,73,833,272
train,583,1,91,635,73,834,272
train,583,1,92,636,73,834,271
train,583,1,93,635,73,836,274
train,583,1,94,635,73,836,274
train,583,1,95,633,72,837,276
train,583,1,96,633,71,838,276
train,583,1,97,633,72,837,276
train,583,1,98,631,71,838,278
train,583,1,99,631,72,837,279
train,583,1,100,631,72,837,278
train,583,1,101,630,73,837,280
train,583,1,102,629,74,837,282
train,583,1,103,628,75,837,284
train,583,1,104,626,74,834,282
train,583,1,105,623,73,832,282
train,583,1,106,620,74,830,284
train,583,1,107,616,75,827,285
train,583,1,108,614,75,824,286
train,583,1,109,611,77,820,286
train,583,1,110,604,78,818,291
train,583,1,111,603,83,811,291
train,583,1,112,602,87,803,288
train,583,1,113,599,89,797,286
train,583,1,114,595,90,794,289
train,583,1,115,592,89,792,290
train,583,1,116,589,90,792,293
train,583,1,117,587,89,791,293
train,583,1,118,587,89,789,291
train,583,1,119,587,89,787,289
train,583,1,120,586,89,785,288
train,583,1,121,586,89,785,288
train,583,1,122,586,89,784,288
train,583,1,123,587,90,784,288
train,583,1,124,587,91,783,287
train,583,1,125,587,90,785,288
train,583,1,126,589,91,787,288
train,583,1,127,590,91,787,287
train,583,1,128,590,90,787,287
train,583,1,129,590,89,788,287
train,583,1,130,590,90,787,287
train,583,1,131,590,91,786,287
train,583,1,132,590,90,786,286
train,583,1,133,590,90,786,286
train,583,1,134,590,91,785,287
train,583,1,135,591,93,785,287
train,583,1,136,593,95,784,286
train,583,1,137,592,94,785,286
train,583,1,138,592,93,785,286
train,583,1,139,592,93,786,286
train,583,1,140,592,92,786,286
train,583,1,141,592,91,787,285
train,583,1,142,593,91,787,285
train,583,1,143,593,92,788,286
train,583,1,144,593,92,788,287
train,583,1,145,592,92,789,290
train,583,1,146,588,92,793,297
train,583,1,147,586,92,796,302
train,583,1,148,588,92,794,298
train,583,1,149,594,92,790,288
train,583,1,150,595,91,791,287
train,583,1,151,597,91,792,287
train,583,1,152,598,93,791,286
train,583,1,153,598,93,790,285
train,583,1,154,598,92,791,284
train,583,1,155,599,92,790,283
train,583,1,156,598,92,790,284
train,583,1,157,597,93,788,284
train,583,1,158,597,92,789,284
train,583,1,159,597,92,790,285
train,583,1,160,598,92,790,284
train,583,1,161,599,92,791,284
train,583,1,162,598,91,791,285
train,583,1,163,597,91,791,285
train,583,2,0,494,52,719,277
train,583,2,1,494,52,719,277
train,583,2,2,494,52,719,277
train,583,2,3,495,54,719,277
train,583,2,4,495,54,719,279
train,583,2,5,493,54,720,281
train,583,2,6,492,53,721,282
train,583,2,7,490,52,723,286
train,583,2,8,489,53,723,287
train,583,2,9,489,54,722,288
train,583,2,10,488,55,721,288
train,583,2,11,489,55,722,288
train,583,2,12,491,56,722,287
train,583,2,13,491,56,721,286
train,583,2,14,491,55,721,285
train,583,2,15,491,55,722,286
train,583,2,16,491,56,723,288
train,583,2,17,491,57,722,288
train,583,2,18,493,57,722,286
train,583,2,19,493,57,723,287
train,583,2,20,491,59,725,294
train,583,2,21,491,59,727,295
train,583,2,22,492,59,727,294
train,583,2,23,492,60,730,299
train,583,2,24,489,59,737,307
train,583,2,25,491,57,740,306
train,583,2,26,491,56,740,304
train,583,2,27,492,55,741,304
train,583,2,28,491,53,745,307
train,583,2,29,493,52,747,306
train,583,2,30,498,53,747,303
train,583,2,31,504,54,745,295
train,583,2,32,513,55,742,284
train,583,2,33,517,54,741,278
train,583,2,34,517,53,740,276
train,583,2,35,519,54,741,276
train,583,2,36,522,55,744,277
train,583,2,37,524,54,748,278
train,583,2,38,528,54,750,276
train,583,2,39,528,52,750,274
train,583,2,40,527,51,749,273
train,583,2,41,525,52,746,273
train,583,2,42,523,53,745,274
train,583,3,0,625,140,809,324
train,583,3,1,625,140,809,324
train,583,3,2,626,141,809,324
train,583,3,3,625,141,807,323
train,583,3,4,622,139,806,322
train,583,3,5,622,137,805,320
train,583,3,6,621,136,804,319
train,583,3,7,620,135,802,318
train,583,3,8,620,135,802,318
